,fiscal_year,year,parent_id,classification_description,Sequence_Level_Number,current_fiscal_year_to_date_gross_outlays_amount,parent_cls_desc,parent_class_helper,subclass_helper
287,2015,2015,15698329.0,Revitalization of Severely Distressed Public Housing (Hope VI),3,112602768.0,Department of Housing and Urban Development:,,10.0
288,2015,2015,15698329.0,Native American Housing Block Grant,3,729079936.0,Department of Housing and Urban Development:,,10.0
289,2015,2015,15698329.0,Other,3,107524984.0,Department of Housing and Urban Development:,,10.0
290,2015,2015,15698329.0,Total--Public and Indian Housing Programs,3,26019907584.0,Department of Housing and Urban Development:,,10.0
291,2015,2015,15698327.0,Community Planning and Development:,2,,Department of Housing and Urban Development:,,10.0
292,2015,2015,15698349.0,Housing Opportunities for Persons with AIDS,3,300802656.0,Department of Housing and Urban Development:,,10.0
293,2015,2015,15698349.0,Community Development Fund,3,6546947584.0,Department of Housing and Urban Development:,,10.0
294,2015,2015,15698349.0,Home Investment Partnership Program,3,1212476032.0,Department of Housing and Urban Development:,,10.0
295,2015,2015,15698349.0,Neighborhood Stabilization Program,3,69522392.0,Department of Housing and Urban Development:,,10.0
296,2015,2015,15698349.0,Homeless Assistance Grants,3,1897933952.0,Department of Housing and Urban Development:,,10.0
297,2015,2015,15698349.0,Other,3,83359552.0,Department of Housing and Urban Development:,,10.0
298,2015,2015,15698349.0,Total--Community Planning and Development,3,10111042560.0,Department of Housing and Urban Development:,,10.0
299,2015,2015,15698327.0,Housing Programs:,2,,Department of Housing and Urban Development:,,10.0
300,2015,2015,15698365.0,Credit Accounts:,3,,Department of Housing and Urban Development:,,10.0
301,2015,2015,15698367.0,"FHA-Mutual Mortgage Insurance Fund, Program Account",4,13010140160.0,Department of Housing and Urban Development:,,10.0
302,2015,2015,15698367.0,FHA-Mutual Mortgage Insurance Capital Reserve Account,4,-21511503872.0,Department of Housing and Urban Development:,,10.0
303,2015,2015,15698367.0,"FHA-Mutual Mortgage and Cooperative Housing Insurance Fund, Liquidating Account",4,244215664.0,Department of Housing and Urban Development:,,10.0
304,2015,2015,15698367.0,"FHA-General and Special Risk Fund, Program Account",4,2080248064.0,Department of Housing and Urban Development:,,10.0
305,2015,2015,15698367.0,"FHA-General and Special Risk Fund, Liquidating Account",4,68657552.0,Department of Housing and Urban Development:,,10.0
306,2015,2015,15698367.0,"Housing for the Elderly or Handicapped Fund, Liquidating Account",4,2424141.5,Department of Housing and Urban Development:,,10.0
307,2015,2015,15698365.0,HUD Project-Based Rental Assistance,3,10260307968.0,Department of Housing and Urban Development:,,10.0
308,2015,2015,15698365.0,Housing for the Elderly,3,771801920.0,Department of Housing and Urban Development:,,10.0
309,2015,2015,15698365.0,Housing for Persons with Disabilities,3,185666656.0,Department of Housing and Urban Development:,,10.0
310,2015,2015,15698365.0,Other Assisted Housing Programs,3,258420016.0,Department of Housing and Urban Development:,,10.0
311,2015,2015,15698365.0,Other,3,67112552.0,Department of Housing and Urban Development:,,10.0
312,2015,2015,15698365.0,Total--Housing Programs,3,5437491712.0,Department of Housing and Urban Development:,,10.0
313,2015,2015,15698327.0,Government National Mortgage Association:,2,,Department of Housing and Urban Development:,,10.0
314,2015,2015,15698395.0,Guarantees of Mortgage-Backed Securities,3,-4158468608.0,Department of Housing and Urban Development:,,10.0
315,2015,2015,15698327.0,Management and Administration,2,1758241408.0,Department of Housing and Urban Development:,,10.0
316,2015,2015,15698327.0,Other,2,213281008.0,Department of Housing and Urban Development:,,10.0
317,2015,2015,15698327.0,Proprietary Receipts from the Public:,2,,Department of Housing and Urban Development:,,10.0
318,2015,2015,15698403.0,FHA-General and Special Risk Fund,3,,Department of Housing and Urban Development:,,10.0
319,2015,2015,15698403.0,Other,3,,Department of Housing and Urban Development:,,10.0
320,2015,2015,15698327.0,Intrabudgetary Transactions,2,-10894028.0,Department of Housing and Urban Development:,,10.0
321,2015,2015,15698327.0,Offsetting Governmental Receipts,2,,Department of Housing and Urban Development:,,10.0
322,2015,2015,15698327.0,Total--Department of Housing and Urban Development,2,39370600448.0,Department of Housing and Urban Development:,,10.0
323,2015,2015,,Department of the Interior:,1,,Department of the Interior:,11.0,0.0
324,2015,2015,15698417.0,Land and Minerals Management:,2,,Department of the Interior:,,11.0
325,2015,2015,15698419.0,Bureau of Land Management:,3,,Department of the Interior:,,11.0
326,2015,2015,15698421.0,Management of Lands and Resources,4,960561216.0,Department of the Interior:,,11.0
327,2015,2015,15698421.0,Other,4,383010080.0,Department of the Interior:,,11.0
328,2015,2015,15698419.0,Bureau of Ocean Energy Management,3,71957872.0,Department of the Interior:,,11.0
329,2015,2015,15698419.0,Office of Surface Mining Reclamation and Enforcement,3,649685248.0,Department of the Interior:,,11.0
330,2015,2015,15698419.0,Total--Land and Minerals Management,3,2065214336.0,Department of the Interior:,,11.0
331,2015,2015,15698417.0,Water and Science:,2,,Department of the Interior:,,11.0
332,2015,2015,15698433.0,Bureau of Reclamation:,3,,Department of the Interior:,,11.0
333,2015,2015,15698435.0,Water and Related Resources,4,826329472.0,Department of the Interior:,,11.0
334,2015,2015,15698435.0,Other,4,600358976.0,Department of the Interior:,,11.0
335,2015,2015,15698433.0,Central Utah Project,3,13064242.0,Department of the Interior:,,11.0
336,2015,2015,15698433.0,United States Geological Survey,3,1026569920.0,Department of the Interior:,,11.0
337,2015,2015,15698433.0,Total--Water and Science,3,2466322688.0,Department of the Interior:,,11.0
338,2015,2015,15698417.0,Fish and Wildlife and Parks:,2,,Department of the Interior:,,11.0
339,2015,2015,15698449.0,United States Fish and Wildlife Service,3,2712999168.0,Department of the Interior:,,11.0
340,2015,2015,15698449.0,National Park Service,3,3062666496.0,Department of the Interior:,,11.0
341,2015,2015,15698449.0,Total--Fish and Wildlife and Parks,3,5775665664.0,Department of the Interior:,,11.0
342,2015,2015,15698417.0,Bureau of Indian Affairs and Bureau of Indian Education,2,2732608256.0,Department of the Interior:,,11.0
343,2015,2015,15698417.0,Departmental Offices:,2,,Department of the Interior:,,11.0
344,2015,2015,15698459.0,Mineral Leasing and Associated Payments,3,1792825216.0,Department of the Interior:,,11.0
345,2015,2015,15698459.0,Other,3,936619456.0,Department of the Interior:,,11.0
346,2015,2015,15698417.0,Insular Affairs,2,616379200.0,Department of the Interior:,,11.0
347,2015,2015,15698417.0,Office of the Special Trustee for American Indians,2,334189504.0,Department of the Interior:,,11.0
348,2015,2015,15698417.0,Department-Wide Programs,2,1351719040.0,Department of the Interior:,,11.0
349,2015,2015,15698417.0,Other,2,222645104.0,Department of the Interior:,,11.0
350,2015,2015,15698417.0,Proprietary Receipts from the Public,2,,Department of the Interior:,,11.0
351,2015,2015,15698417.0,Intrabudgetary Transactions,2,-162566992.0,Department of the Interior:,,11.0
352,2015,2015,15698417.0,Total--Department of the Interior,2,18131621888.0,Department of the Interior:,,11.0
353,2015,2015,,Department of Justice:,1,,Department of Justice:,12.0,0.0
354,2015,2015,15698479.0,General Administration,2,400433984.0,Department of Justice:,,12.0
355,2015,2015,15698479.0,Legal Activities and U.S. Marshals:,2,,Department of Justice:,,12.0
356,2015,2015,15698483.0,General Legal Activities,3,921122368.0,Department of Justice:,,12.0
357,2015,2015,15698483.0,United States Attorneys,3,1898110592.0,Department of Justice:,,12.0
358,2015,2015,15698483.0,United States Marshals Service,3,1209594368.0,Department of Justice:,,12.0
359,2015,2015,15698483.0,Assets Forfeiture Fund,3,2413499904.0,Department of Justice:,,12.0
360,2015,2015,15698483.0,Other,3,849730304.0,Department of Justice:,,12.0
361,2015,2015,15698479.0,Federal Bureau of Investigation,2,8152812032.0,Department of Justice:,,12.0
362,2015,2015,15698479.0,Drug Enforcement Administration,2,2388919808.0,Department of Justice:,,12.0
363,2015,2015,15698479.0,"Bureau of Alcohol, Tobacco, Firearms, and Explosives",2,1199000704.0,Department of Justice:,,12.0
364,2015,2015,15698479.0,Federal Prison System,2,7416178688.0,Department of Justice:,,12.0
365,2015,2015,15698479.0,Office of Justice Programs:,2,,Department of Justice:,,12.0
366,2015,2015,15698503.0,State and Local Law Enforcement Assistance,3,1014926720.0,Department of Justice:,,12.0
367,2015,2015,15698503.0,Community Oriented Policing Services,3,250783104.0,Department of Justice:,,12.0
368,2015,2015,15698503.0,Crime Victims Fund,3,701737664.0,Department of Justice:,,12.0
369,2015,2015,15698503.0,Other,3,859401536.0,Department of Justice:,,12.0
370,2015,2015,15698479.0,Other,2,806904832.0,Department of Justice:,,12.0
371,2015,2015,15698479.0,Proprietary Receipts from the Public,2,,Department of Justice:,,12.0
372,2015,2015,15698479.0,Intrabudgetary Transactions,2,-942516032.0,Department of Justice:,,12.0
373,2015,2015,15698479.0,Offsetting Governmental Receipts,2,,Department of Justice:,,12.0
374,2015,2015,15698479.0,Total--Department of Justice,2,29540640768.0,Department of Justice:,,12.0
375,2015,2015,,Department of Labor:,1,,Department of Labor:,13.0,0.0
376,2015,2015,15698523.0,Employment and Training Administration:,2,,Department of Labor:,,13.0
377,2015,2015,15698525.0,Training and Employment Services,3,3114449152.0,Department of Labor:,,13.0
378,2015,2015,15698525.0,Office of Job Corps,3,1618895360.0,Department of Labor:,,13.0
379,2015,2015,15698525.0,Community Service Employment for Older Americans,3,433979008.0,Department of Labor:,,13.0
380,2015,2015,15698525.0,Federal Unemployment Benefits and Allowances,3,481392032.0,Department of Labor:,,13.0
381,2015,2015,15698525.0,Federal Additional Unemployment Compensation Program-Recovery Act,3,-11495956.0,Department of Labor:,,13.0
382,2015,2015,15698525.0,State Unemployment Insurance and Employment Service Operations,3,26395438.0,Department of Labor:,,13.0
383,2015,2015,15698525.0,Payments to the Unemployment Trust Fund,3,11752233.0,Department of Labor:,,13.0
384,2015,2015,15698525.0,Advances to the Unemployment Trust Fund and Other Funds,3,,Department of Labor:,,13.0
385,2015,2015,15698525.0,Program Administration,3,107297016.0,Department of Labor:,,13.0
386,2015,2015,15698525.0,Unemployment Trust Fund:,3,,Department of Labor:,,13.0
387,2015,2015,15698545.0,Federal-State Unemployment Insurance:,4,,Department of Labor:,,13.0
388,2015,2015,15698547.0,State Unemployment Benefits,5,31776305152.0,Department of Labor:,,13.0
389,2015,2015,15698545.0,State Administrative Expenses,4,3764767488.0,Department of Labor:,,13.0
390,2015,2015,15698545.0,Federal Administrative Expenses,4,482309312.0,Department of Labor:,,13.0
391,2015,2015,15698545.0,Other,4,537344384.0,Department of Labor:,,13.0
392,2015,2015,15698545.0,Total--Unemployment Trust Fund,4,36560728064.0,Department of Labor:,,13.0
393,2015,2015,15698525.0,Other,3,431388192.0,Department of Labor:,,13.0
394,2015,2015,15698525.0,Total--Employment and Training Administration,3,42774777856.0,Department of Labor:,,13.0
395,2015,2015,15698523.0,Pension Benefit Guaranty Corporation,2,6084287488.0,Department of Labor:,,13.0
396,2015,2015,15698523.0,Employment Standards Administration,2,608702.4375,Department of Labor:,,13.0
397,2015,2015,15698523.0,Office of Workers' Compensation Programs:,2,,Department of Labor:,,13.0
398,2015,2015,15698569.0,Special Benefits,3,237273984.0,Department of Labor:,,13.0
399,2015,2015,15698569.0,Energy Employees Occupational Illness Compensation Fund,3,1009652992.0,Department of Labor:,,13.0
400,2015,2015,15698569.0,Special Benefits for Disabled Coal Miners,3,116647728.0,Department of Labor:,,13.0
401,2015,2015,15698569.0,Black Lung Disability Trust Fund,3,321715584.0,Department of Labor:,,13.0
402,2015,2015,15698569.0,Other,3,355839456.0,Department of Labor:,,13.0
403,2015,2015,15698523.0,Wage and Hour Division,2,278649376.0,Department of Labor:,,13.0
404,2015,2015,15698523.0,Occupational Safety and Health Administration,2,557060736.0,Department of Labor:,,13.0
405,2015,2015,15698523.0,Mine Safety and Health Administration,2,385225376.0,Department of Labor:,,13.0
406,2015,2015,15698523.0,Bureau of Labor Statistics,2,534419040.0,Department of Labor:,,13.0
407,2015,2015,15698523.0,Departmental Management,2,435437376.0,Department of Labor:,,13.0
408,2015,2015,15698523.0,Other,2,331951808.0,Department of Labor:,,13.0
409,2015,2015,15698523.0,Proprietary Receipts from the Public,2,,Department of Labor:,,13.0
410,2015,2015,15698523.0,Intrabudgetary Transactions,2,-787019008.0,Department of Labor:,,13.0
411,2015,2015,15698523.0,Total--Department of Labor,2,52636528640.0,Department of Labor:,,13.0
412,2015,2015,,Department of State:,1,,Department of State:,14.0,0.0
413,2015,2015,15698599.0,Administration of Foreign Affairs:,2,,Department of State:,,14.0
414,2015,2015,15698601.0,Diplomatic and Consular Programs,3,7983168000.0,Department of State:,,14.0
415,2015,2015,15698601.0,Educational and Cultural Exchange Programs,3,626384960.0,Department of State:,,14.0
416,2015,2015,15698601.0,"Embassy Security, Construction, and Maintenance",3,1478975872.0,Department of State:,,14.0
417,2015,2015,15698601.0,Payment to Foreign Service Retirement and Disability Fund,3,282900000.0,Department of State:,,14.0
418,2015,2015,15698601.0,Foreign Service Retirement and Disability Fund,3,924388544.0,Department of State:,,14.0
419,2015,2015,15698601.0,Other,3,112323280.0,Department of State:,,14.0
420,2015,2015,15698601.0,Total--Administration of Foreign Affairs,3,11408140288.0,Department of State:,,14.0
421,2015,2015,15698599.0,International Organizations and Conferences,2,3601699840.0,Department of State:,,14.0
422,2015,2015,15698599.0,Global Health and Child Survival,2,6919028224.0,Department of State:,,14.0
423,2015,2015,15698599.0,Migration and Refugee Assistance,2,3252784896.0,Department of State:,,14.0
424,2015,2015,15698599.0,International Narcotics Control and Law Enforcement,2,1335690880.0,Department of State:,,14.0
425,2015,2015,15698599.0,Andean Counterdrug Programs,2,14135216.0,Department of State:,,14.0
426,2015,2015,15698599.0,Other,2,477285600.0,Department of State:,,14.0
427,2015,2015,15698599.0,Proprietary Receipts from the Public,2,,Department of State:,,14.0
428,2015,2015,15698599.0,Intrabudgetary Transactions,2,-429272896.0,Department of State:,,14.0
429,2015,2015,15698599.0,Total--Department of State,2,26579492864.0,Department of State:,,14.0
430,2015,2015,,Department of Transportation:,1,,Department of Transportation:,15.0,0.0
431,2015,2015,15698635.0,Office of the Secretary,2,901452736.0,Department of Transportation:,,15.0
432,2015,2015,15698635.0,Federal Aviation Administration:,2,,Department of Transportation:,,15.0
433,2015,2015,15698641.0,Operations,3,1093865984.0,Department of Transportation:,,15.0
434,2015,2015,15698641.0,Airport and Airway Trust Fund:,3,,Department of Transportation:,,15.0
